Fri Sep 15 14:18:11 2023,128,0,437404469,437394731
Fri Sep 15 14:18:12 2023,128,0,437404466,437394734
Fri Sep 15 14:18:13 2023,128,0,437404462,437394738
Fri Sep 15 14:18:14 2023,128,0,437404459,437394741
Fri Sep 15 14:18:15 2023,128,0,437404456,437394744
Fri Sep 15 14:18:16 2023,128,0,437404453,437394747
Fri Sep 15 14:18:17 2023,128,0,437404449,437394751
Fri Sep 15 14:18:18 2023,128,0,437404446,437394754
Fri Sep 15 14:18:19 2023,128,0,437404443,437394757
Fri Sep 15 14:18:20 2023,128,0,437404439,437394761
Fri Sep 15 14:18:21 2023,128,0,437404436,437394764
Fri Sep 15 14:18:22 2023,128,0,437404433,437394767
Fri Sep 15 14:18:23 2023,129,0,437404429,437394771
Fri Sep 15 14:18:24 2023,129,0,437404426,437394774
Fri Sep 15 14:18:25 2023,129,0,437404423,437394777
Fri Sep 15 14:18:26 2023,129,0,437404419,437394781
Fri Sep 15 14:18:27 2023,129,0,437404416,437394784
Fri Sep 15 14:18:28 2023,129,0,437404413,437394787
Fri Sep 15 14:18:29 2023,129,0,437404409,437394791
Fri Sep 15 14:18:30 2023,129,0,437404406,437394794
Fri Sep 15 14:18:31 2023,129,0,437404403,437394797
Fri Sep 15 14:18:32 2023,129,0,437404399,437394801
Fri Sep 15 14:18:33 2023,129,0,437404396,437394804
Fri Sep 15 14:18:34 2023,129,0,437404393,437394807
Fri Sep 15 14:18:35 2023,129,0,437404389,437394811
Fri Sep 15 14:18:36 2023,129,0,437404386,437394814
Fri Sep 15 14:18:37 2023,129,0,437404383,437394817
Fri Sep 15 14:18:38 2023,129,0,437404379,437394821
Fri Sep 15 14:18:39 2023,129,0,437404376,437394824
Fri Sep 15 14:18:40 2023,129,0,437404373,437394827
Fri Sep 15 14:18:41 2023,129,0,437404369,437394831
Fri Sep 15 14:18:42 2023,129,0,437404366,437394834
Fri Sep 15 14:18:43 2023,129,0,437404363,437394837
Fri Sep 15 14:18:44 2023,129,0,437404359,437394841
Fri Sep 15 14:18:45 2023,129,0,437404356,437394844
Fri Sep 15 14:18:46 2023,129,0,437404353,437394847
Fri Sep 15 14:18:47 2023,129,0,437404349,437394851
Fri Sep 15 14:18:48 2023,129,0,437404346,437394854
Fri Sep 15 14:18:49 2023,129,0,437404343,437394857
Fri Sep 15 14:18:50 2023,130,0,437404339,437394861
Fri Sep 15 14:18:51 2023,130,0,437404336,437394864
Fri Sep 15 14:18:52 2023,130,0,437404332,437394868
Fri Sep 15 14:18:53 2023,130,0,437404329,437394871
Fri Sep 15 14:18:54 2023,130,0,437404326,437394874
Fri Sep 15 14:18:55 2023,130,0,437404322,437394878
Fri Sep 15 14:18:56 2023,130,0,437404319,437394881
Fri Sep 15 14:18:57 2023,130,0,437404316,437394884
Fri Sep 15 14:18:58 2023,130,0,437404312,437394888
Fri Sep 15 14:18:59 2023,130,0,437404309,437394891
Fri Sep 15 14:19:00 2023,130,0,437404305,437394895
Fri Sep 15 14:19:01 2023,130,0,437404302,437394898
Fri Sep 15 14:19:02 2023,130,0,437404299,437394901
Fri Sep 15 14:19:03 2023,130,0,437404295,437394905
Fri Sep 15 14:19:04 2023,130,0,437404292,437394908
Fri Sep 15 14:19:05 2023,130,0,437404289,437394911
Fri Sep 15 14:19:06 2023,130,0,437404285,437394915
Fri Sep 15 14:19:07 2023,130,0,437404282,437394918
Fri Sep 15 14:19:08 2023,130,0,437404278,437394922
Fri Sep 15 14:19:09 2023,130,0,437404275,437394925
Fri Sep 15 14:19:10 2023,130,0,437404272,437394928
Fri Sep 15 14:19:11 2023,130,0,437404268,437394932
Fri Sep 15 14:19:12 2023,130,0,437404265,437394935
Fri Sep 15 14:19:13 2023,130,0,437404261,437394939
Fri Sep 15 14:19:14 2023,130,0,437404258,437394942
Fri Sep 15 14:19:15 2023,130,0,437404255,437394945
Fri Sep 15 14:19:16 2023,130,0,437404251,437394949
Fri Sep 15 14:19:17 2023,131,0,437404248,437394952
Fri Sep 15 14:19:18 2023,131,0,437404244,437394956
Fri Sep 15 14:19:19 2023,131,0,437404241,437394959
Fri Sep 15 14:19:20 2023,131,0,437404237,437394963
Fri Sep 15 14:19:21 2023,131,0,437404234,437394966
Fri Sep 15 14:19:22 2023,131,0,437404231,437394969
Fri Sep 15 14:19:23 2023,131,0,437404227,437394973
Fri Sep 15 14:19:24 2023,131,0,437404224,437394976
Fri Sep 15 14:19:25 2023,131,0,437404220,437394980
Fri Sep 15 14:19:26 2023,131,0,437404217,437394983
Fri Sep 15 14:19:27 2023,131,0,437404210,437394990
Fri Sep 15 14:19:28 2023,131,0,437404207,437394993
Fri Sep 15 14:19:29 2023,131,0,437404203,437394997
Fri Sep 15 14:19:30 2023,131,0,437404200,437395000
Fri Sep 15 14:19:31 2023,131,0,437404196,437395004
Fri Sep 15 14:19:32 2023,131,0,437404193,437395007
Fri Sep 15 14:19:33 2023,131,0,437404189,437395011
Fri Sep 15 14:19:34 2023,131,0,437404186,437395014
Fri Sep 15 14:19:35 2023,131,0,437404183,437395017
Fri Sep 15 14:19:36 2023,131,0,437404179,437395021
Fri Sep 15 14:19:37 2023,131,0,437404176,437395024
Fri Sep 15 14:19:38 2023,131,0,437404172,437395028
Fri Sep 15 14:19:39 2023,131,0,437404169,437395031
Fri Sep 15 14:19:40 2023,131,0,437404165,437395035
Fri Sep 15 14:19:41 2023,131,0,437404162,437395038
Fri Sep 15 14:19:42 2023,131,0,437404158,437395042
Fri Sep 15 14:19:43 2023,132,0,437404155,437395045
Fri Sep 15 14:19:44 2023,132,0,437404151,437395049
Fri Sep 15 14:19:45 2023,132,0,437404148,437395052
Fri Sep 15 14:19:46 2023,132,0,437404145,437395055
Fri Sep 15 14:19:47 2023,132,0,437404141,437395059
Fri Sep 15 14:19:48 2023,132,0,437404138,437395062
Fri Sep 15 14:19:49 2023,132,0,437404134,437395066
Fri Sep 15 14:19:50 2023,132,0,437404131,437395069
Fri Sep 15 14:19:51 2023,132,0,437404127,437395073
Fri Sep 15 14:19:52 2023,132,0,437404124,437395076
Fri Sep 15 14:19:53 2023,132,0,437404120,437395080
Fri Sep 15 14:19:54 2023,132,0,437404117,437395083
Fri Sep 15 14:19:55 2023,132,0,437404113,437395087
Fri Sep 15 14:19:56 2023,132,0,437404110,437395090
Fri Sep 15 14:19:57 2023,132,0,437404106,437395094
Fri Sep 15 14:19:58 2023,132,0,437404103,437395097
Fri Sep 15 14:19:59 2023,132,0,437404099,437395101
Fri Sep 15 14:20:00 2023,132,0,437404096,437395104
Fri Sep 15 14:20:01 2023,132,0,437404092,437395108
Fri Sep 15 14:20:02 2023,132,0,437404089,437395111
Fri Sep 15 14:20:03 2023,132,0,437404085,437395115
Fri Sep 15 14:20:04 2023,132,0,437404082,437395118
Fri Sep 15 14:20:05 2023,132,0,437404078,437395122
Fri Sep 15 14:20:06 2023,132,0,437404075,437395125
Fri Sep 15 14:20:07 2023,132,0,437404071,437395129
Fri Sep 15 14:20:08 2023,132,0,437404068,437395132
Fri Sep 15 14:20:09 2023,133,0,437404064,437395136
Fri Sep 15 14:20:10 2023,133,0,437404064,437395136
Fri Sep 15 14:20:11 2023,133,0,437404061,437395139
Fri Sep 15 14:20:12 2023,133,0,437404057,437395143
Fri Sep 15 14:20:13 2023,133,0,437404054,437395146
Fri Sep 15 14:20:14 2023,133,0,437404050,437395150
Fri Sep 15 14:20:15 2023,133,0,437404047,437395153
Fri Sep 15 14:20:16 2023,133,0,437404043,437395157
Fri Sep 15 14:20:17 2023,133,0,437404040,437395160
Fri Sep 15 14:20:18 2023,133,0,437404036,437395164
Fri Sep 15 14:20:19 2023,133,0,437404033,437395167
Fri Sep 15 14:20:20 2023,133,0,437404029,437395171
Fri Sep 15 14:20:21 2023,133,0,437404026,437395174
Fri Sep 15 14:20:22 2023,133,0,437404022,437395178
Fri Sep 15 14:20:23 2023,133,0,437404019,437395181
Fri Sep 15 14:20:24 2023,133,0,437404015,437395185
Fri Sep 15 14:20:25 2023,133,0,437404012,437395188
Fri Sep 15 14:20:26 2023,133,0,437404008,437395192
Fri Sep 15 14:20:27 2023,133,0,437404005,437395195
Fri Sep 15 14:20:28 2023,133,0,437404001,437395199
Fri Sep 15 14:20:29 2023,133,0,437403998,437395202
Fri Sep 15 14:20:30 2023,133,0,437403994,437395206
Fri Sep 15 14:20:31 2023,133,0,437403991,437395209
Fri Sep 15 14:20:32 2023,133,0,437403987,437395213
Fri Sep 15 14:20:33 2023,133,0,437403983,437395217
Fri Sep 15 14:20:34 2023,133,0,437403980,437395220
Fri Sep 15 14:20:35 2023,133,0,437403976,437395224
Fri Sep 15 14:20:36 2023,134,0,437403973,437395227
Fri Sep 15 14:20:37 2023,134,0,437403969,437395231
Fri Sep 15 14:20:38 2023,134,0,437403966,437395234
Fri Sep 15 14:20:39 2023,134,0,437403962,437395238
Fri Sep 15 14:20:40 2023,134,0,437403959,437395241
Fri Sep 15 14:20:41 2023,134,0,437403955,437395245
Fri Sep 15 14:20:42 2023,134,0,437403952,437395248
Fri Sep 15 14:20:43 2023,134,0,437403948,437395252
Fri Sep 15 14:20:44 2023,134,0,437403944,437395256
Fri Sep 15 14:20:45 2023,134,0,437403941,437395259
Fri Sep 15 14:20:46 2023,134,0,437403937,437395263
Fri Sep 15 14:20:47 2023,134,0,437403934,437395266
Fri Sep 15 14:20:48 2023,134,0,437403930,437395270
Fri Sep 15 14:20:49 2023,134,0,437403927,437395273
Fri Sep 15 14:20:50 2023,134,0,437403923,437395277
Fri Sep 15 14:20:51 2023,134,0,437403920,437395280
Fri Sep 15 14:20:52 2023,134,0,437403916,437395284
Fri Sep 15 14:20:53 2023,134,0,437403912,437395288
Fri Sep 15 14:20:54 2023,134,0,437403909,437395291
Fri Sep 15 14:20:55 2023,134,0,437403905,437395295
Fri Sep 15 14:20:56 2023,134,0,437403902,437395298
Fri Sep 15 14:20:57 2023,134,0,437403898,437395302
Fri Sep 15 14:20:58 2023,134,0,437403894,437395306
Fri Sep 15 14:20:59 2023,134,0,437403891,437395309
Fri Sep 15 14:21:00 2023,134,0,437403887,437395313
Fri Sep 15 14:21:01 2023,134,0,437403884,437395316
Fri Sep 15 14:21:02 2023,135,0,437403880,437395320
Fri Sep 15 14:21:03 2023,135,0,437403877,437395323
Fri Sep 15 14:21:04 2023,135,0,437403873,437395327
Fri Sep 15 14:21:05 2023,135,0,437403869,437395331
Fri Sep 15 14:21:06 2023,135,0,437403866,437395334
Fri Sep 15 14:21:07 2023,135,0,437403862,437395338
Fri Sep 15 14:21:08 2023,135,0,437403859,437395341
Fri Sep 15 14:21:09 2023,135,0,437403855,437395345
Fri Sep 15 14:21:10 2023,135,0,437403851,437395349
Fri Sep 15 14:21:11 2023,135,0,437403848,437395352
Fri Sep 15 14:21:12 2023,135,0,437403844,437395356
Fri Sep 15 14:21:13 2023,135,0,437403841,437395359
Fri Sep 15 14:21:14 2023,135,0,437403837,437395363
Fri Sep 15 14:21:15 2023,135,0,437403833,437395367
Fri Sep 15 14:21:16 2023,135,0,437403830,437395370
Fri Sep 15 14:21:17 2023,135,0,437403826,437395374
Fri Sep 15 14:21:18 2023,135,0,437403823,437395377
Fri Sep 15 14:21:19 2023,135,0,437403819,437395381
Fri Sep 15 14:21:20 2023,135,0,437403815,437395385
Fri Sep 15 14:21:21 2023,135,0,437403812,437395388
Fri Sep 15 14:21:22 2023,135,0,437403808,437395392
Fri Sep 15 14:21:23 2023,135,0,437403805,437395395
Fri Sep 15 14:21:24 2023,135,0,437403801,437395399
Fri Sep 15 14:21:25 2023,135,0,437403797,437395403
Fri Sep 15 14:21:26 2023,136,0,437403794,437395406
Fri Sep 15 14:21:27 2023,136,0,437403790,437395410
Fri Sep 15 14:21:28 2023,136,0,437403786,437395414
Fri Sep 15 14:21:29 2023,136,0,437403783,437395417
Fri Sep 15 14:21:30 2023,136,0,437403779,437395421
Fri Sep 15 14:21:31 2023,136,0,437403776,437395424
Fri Sep 15 14:21:32 2023,136,0,437403772,437395428
Fri Sep 15 14:21:33 2023,136,0,437403768,437395432
Fri Sep 15 14:21:34 2023,136,0,437403765,437395435
Fri Sep 15 14:21:35 2023,136,0,437403761,437395439
Fri Sep 15 14:21:36 2023,136,0,437403757,437395443
Fri Sep 15 14:21:37 2023,136,0,437403754,437395446
Fri Sep 15 14:21:38 2023,136,0,437403750,437395450
Fri Sep 15 14:21:39 2023,136,0,437403746,437395454
Fri Sep 15 14:21:40 2023,136,0,437403743,437395457
Fri Sep 15 14:21:41 2023,136,0,437403739,437395461
Fri Sep 15 14:21:42 2023,136,0,437403736,437395464
Fri Sep 15 14:21:43 2023,136,0,437403732,437395468
Fri Sep 15 14:21:44 2023,136,0,437403728,437395472
Fri Sep 15 14:21:45 2023,136,0,437403725,437395475
Fri Sep 15 14:21:46 2023,136,0,437403721,437395479
Fri Sep 15 14:21:47 2023,136,0,437403717,437395483
Fri Sep 15 14:21:48 2023,136,0,437403714,437395486
Fri Sep 15 14:21:49 2023,136,0,437403710,437395490
Fri Sep 15 14:21:50 2023,136,0,437403706,437395494
Fri Sep 15 14:21:51 2023,137,0,437403703,437395497
Fri Sep 15 14:21:52 2023,137,0,437403699,437395501
Fri Sep 15 14:21:53 2023,137,0,437403695,437395505
Fri Sep 15 14:21:54 2023,137,0,437403692,437395508
Fri Sep 15 14:21:55 2023,137,0,437403688,437395512
Fri Sep 15 14:21:56 2023,137,0,437403681,437395519
Fri Sep 15 14:21:57 2023,137,0,437403677,437395523
Fri Sep 15 14:21:58 2023,137,0,437403673,437395527
Fri Sep 15 14:21:59 2023,137,0,437403670,437395530
Fri Sep 15 14:22:00 2023,137,0,437403666,437395534
Fri Sep 15 14:22:01 2023,137,0,437403662,437395538
Fri Sep 15 14:22:02 2023,137,0,437403659,437395541
Fri Sep 15 14:22:03 2023,137,0,437403655,437395545
Fri Sep 15 14:22:04 2023,137,0,437403651,437395549
Fri Sep 15 14:22:05 2023,137,0,437403648,437395552
Fri Sep 15 14:22:06 2023,137,0,437403644,437395556
Fri Sep 15 14:22:07 2023,137,0,437403640,437395560
Fri Sep 15 14:22:08 2023,137,0,437403637,437395563
Fri Sep 15 14:22:09 2023,137,0,437403633,437395567
Fri Sep 15 14:22:10 2023,137,0,437403629,437395571
Fri Sep 15 14:22:11 2023,137,0,437403626,437395574
Fri Sep 15 14:22:12 2023,137,0,437403622,437395578
Fri Sep 15 14:22:13 2023,137,0,437403618,437395582
Fri Sep 15 14:22:14 2023,138,0,437403614,437395586
Fri Sep 15 14:22:15 2023,138,0,437403611,437395589
Fri Sep 15 14:22:16 2023,138,0,437403607,437395593
Fri Sep 15 14:22:17 2023,138,0,437403603,437395597
Fri Sep 15 14:22:18 2023,138,0,437403600,437395600
Fri Sep 15 14:22:19 2023,138,0,437403596,437395604
Fri Sep 15 14:22:20 2023,138,0,437403592,437395608
Fri Sep 15 14:22:21 2023,138,0,437403589,437395611
Fri Sep 15 14:22:22 2023,138,0,437403589,437395611
Fri Sep 15 14:22:23 2023,138,0,437403585,437395615
Fri Sep 15 14:22:24 2023,138,0,437403581,437395619
Fri Sep 15 14:22:25 2023,138,0,437403577,437395623
Fri Sep 15 14:22:26 2023,138,0,437403574,437395626
Fri Sep 15 14:22:27 2023,138,0,437403570,437395630
Fri Sep 15 14:22:28 2023,138,0,437403566,437395634
Fri Sep 15 14:22:29 2023,138,0,437403563,437395637
Fri Sep 15 14:22:30 2023,138,0,437403559,437395641
Fri Sep 15 14:22:31 2023,138,0,437403555,437395645
Fri Sep 15 14:22:32 2023,138,0,437403551,437395649
Fri Sep 15 14:22:33 2023,138,0,437403548,437395652
Fri Sep 15 14:22:34 2023,138,0,437403544,437395656
Fri Sep 15 14:22:35 2023,138,0,437403540,437395660
Fri Sep 15 14:22:36 2023,138,0,437403537,437395663
Fri Sep 15 14:22:37 2023,138,0,437403533,437395667
Fri Sep 15 14:22:38 2023,138,0,437403529,437395671
Fri Sep 15 14:22:39 2023,139,0,437403525,437395675
Fri Sep 15 14:22:40 2023,139,0,437403522,437395678
Fri Sep 15 14:22:41 2023,139,0,437403518,437395682
Fri Sep 15 14:22:42 2023,139,0,437403514,437395686
Fri Sep 15 14:22:43 2023,139,0,437403510,437395690
Fri Sep 15 14:22:44 2023,139,0,437403507,437395693
Fri Sep 15 14:22:45 2023,139,0,437403503,437395697
Fri Sep 15 14:22:46 2023,139,0,437403499,437395701
Fri Sep 15 14:22:47 2023,139,0,437403495,437395705
Fri Sep 15 14:22:48 2023,139,0,437403492,437395708
Fri Sep 15 14:22:49 2023,139,0,437403488,437395712
Fri Sep 15 14:22:50 2023,139,0,437403484,437395716
Fri Sep 15 14:22:51 2023,139,0,437403481,437395719
